id;date;price;bedrooms;bathrooms;floors;yr_built
9214400135;20150310T000000;510000;2;1;1;1947
8944600200;20140623T000000;550000;3;2.5;2;1988
8651430370;20150425T000000;150000;3;1;1;1969
2296700260;20140626T000000;460000;3;2.5;1;1969
3066400140;20140620T000000;632500;4;2.5;2;1986
1771100240;20140925T000000;361000;3;1.75;1;1969
461003251;20140801T000000;437000;3;2.25;2;2004
8699100240;20150505T000000;370000;6;2.75;1;1950
8691350200;20150417T000000;884250;4;2.5;2;1998
2525300550;20140603T000000;225000;3;1;1;1969
7452500045;20140805T000000;235000;2;1;1;1949
2489200070;20140720T000000;767500;6;3.5;2;1916
3623500260;20140512T000000;1.2e+006;3;1.75;1.5;1928
425069104;20141215T000000;715000;3;2.5;2;1989
2239800070;20140627T000000;417000;4;2.25;1;1959
2618300350;20140718T000000;199000;3;1;1;1964
1336800160;20140605T000000;875000;5;2.5;2;1906
7519000570;20141110T000000;545000;4;1.5;1.5;1926
257000105;20140520T000000;192500;2;1;1;1926
4401200350;20150210T000000;822500;3;2.5;2;1999
6402300070;20141208T000000;800000;4;2.5;1;1975
5317100570;20141215T000000;1.25e+006;3;2.5;2;1930
8106100105;20141114T000000;3.85e+006;4;4.25;2;1980
9407150240;20141001T000000;295000;3;2.5;2;1995
8682291940;20140630T000000;419000;2;1.75;1;2006
4139420070;20140910T000000;1,20E+09;5;3.25;1;1993
629400340;20141222T000000;750000;4;2.75;2;1995
3380900160;20150428T000000;502000;4;1.5;1;1953
2175100270;20140604T000000;1,03E+09;3;1.75;1;1960
3448000270;20150313T000000;398500;3;1;1.5;1945
8701600510;20150414T000000;700000;2;1.5;1.5;1907
6083000083;20140611T000000;248000;5;1.5;1;1959
9178600135;20140826T000000;800000;4;2;1;1922
1721059286;20150121T000000;383000;4;2.5;2;2004
8161600135;20140527T000000;688000;4;3;1.5;1913
2568300132;20141008T000000;521000;3;2;1;1926
6414100111;20141105T000000;365000;2;1;1;1949
9818700320;20141007T000000;491000;3;2;1;1980
686200510;20141122T000000;643000;3;2.75;1;1965
3279000370;20150202T000000;279000;3;2.5;1;1979
2767601031;20150202T000000;583500;4;1;1.5;1908
4142450510;20140723T000000;310000;3;2.5;2;2004
3291800510;20140610T000000;310000;3;1.75;1;1984
7893203450;20150323T000000;280000;3;1;1;1956
908000260;20141117T000000;272000;4;2.5;2;2004
3225069239;20140707T000000;870000;4;3;1.5;1923
8645540320;20141118T000000;307000;3;2;1;1980
9280200030;20140717T000000;490000;2;1.5;1;1946
6159400030;20141008T000000;399950;3;2;1;1960
7787400030;20140609T000000;1,64E+09;5;3.5;1;1958
1888120140;20140709T000000;989000;5;4.5;2;2000
2916620240;20140618T000000;264950;4;1.75;1;1983
251200240;20140725T000000;491500;4;2.75;1;1979
7695500240;20140514T000000;345000;3;2.25;2;1984
7749500070;20150119T000000;339900;4;1.75;1;1969
6762700340;20150427T000000;852000;3;3;2;1905
824069121;20141222T000000;585000;5;3.5;1;1968
2600100370;20150211T000000;723000;4;2;1;1977
2326059082;20150126T000000;594000;3;2.25;2;1990
2591010240;20141201T000000;405000;2;1.5;2;1987
1085610030;20140801T000000;725500;4;2.5;2;1997
9551202025;20140625T000000;800000;2;1;1;1955
4379600030;20140729T000000;1,33E+09;3;3.75;1;1966
4345000510;20141015T000000;180500;3;2.5;2;1996
4345000510;20150428T000000;325000;3;2.5;2;1996
3327000140;20140617T000000;235000;3;1.75;1;1968
7100000135;20140520T000000;330000;2;1;1;1948
2483200060;20140612T000000;678500;3;2;1;1952
2592400550;20140709T000000;463000;4;2.5;2;1974
2113701200;20140912T000000;250000;2;1;1;1943
5249804510;20140716T000000;655000;3;2;1.5;1927
9264901040;20140516T000000;239900;4;2.25;1;1979
7967600069;20141117T000000;185000;3;1;1;1955
4219400520;20140616T000000;1,74E+09;4;2.25;2;1926
3810000202;20140905T000000;251700;3;2.25;1;1977
1226039129;20150209T000000;400000;4;2;1;1964
8146100370;20140904T000000;735000;4;1.75;1;1955
1224059053;20141027T000000;1.7e+006;5;2;2;1942
1623049041;20140508T000000;82500;2;1;1;1951
98020140;20140708T000000;765000;4;4;2;2004
9510900070;20140923T000000;292500;4;1.75;1;1968
2473381090;20150325T000000;270000;3;2.25;1;1970
6378500105;20141224T000000;415000;2;1;1;1939
3861400030;20141124T000000;950000;4;1.75;1;1952
705700640;20140916T000000;353000;3;2.75;2;1995
2767603210;20141210T000000;670950;3;2.5;3;2007
3294700030;20140509T000000;280950;3;1.75;1;1912
7524950830;20140527T000000;585000;3;1.75;1;1983
2124069078;20141211T000000;525000;2;1.5;1;1974
5728000060;20140801T000000;605000;3;1.75;1;1973
2880100160;20141119T000000;1.01e+006;4;3.5;2;2007
4435000520;20140926T000000;245990;3;1;1;1942
8856900310;20150203T000000;535000;4;2.25;2;1985
4315700390;20140630T000000;410000;1;1.5;1;1911
2095800520;20150424T000000;550000;3;2.5;2;1988
4193500140;20140911T000000;665000;3;1.75;1;1972
3582200200;20150427T000000;455000;3;1;1;1940
9521100106;20140826T000000;440000;4;1;1.5;1922
7351000160;20140708T000000;332000;3;2.25;1;1979
5422420140;20140611T000000;280000;3;2.5;2;1989
7234601162;20140915T000000;570000;3;3.5;2;2006
6623400217;20140515T000000;250000;3;1;1;1957
3354400060;20150501T000000;238000;2;1;1;1952
408100105;20141103T000000;265000;3;1;1;1949
7297700055;20150305T000000;306000;3;1;1;1959
8029740060;20150507T000000;345000;5;2.75;1;2002
1355200060;20140904T000000;765000;4;2.5;1;1971
4136890560;20150430T000000;346300;4;2.5;2;1998
1320069271;20140612T000000;342500;3;2;1;2002
9269260240;20150424T000000;501000;4;2.25;2;2000
1796381070;20140625T000000;270000;3;2.5;1;1990
6840701125;20150422T000000;638000;3;1;1.5;1930
7443000640;20140912T000000;460000;3;1.75;1;1908
6344000060;20141015T000000;760000;4;1.75;1;1953
3317500030;20150316T000000;1,09E+09;3;2.5;1;1972
2130702270;20140628T000000;234000;3;1;1;1983
3343301920;20150302T000000;1.65e+006;3;2.75;2;1975
2688100075;20140506T000000;488000;5;2;1.5;1938
6448600060;20150226T000000;1.55e+006;5;2.5;2;1963
6619510060;20150327T000000;499000;4;3;2;1982
4058802105;20140904T000000;150000;3;1;1;1952
7212660640;20150326T000000;333000;4;2.5;2;1993
8026700105;20150218T000000;700000;4;2.75;1;1959
8018600640;20140918T000000;275000;4;1;1.5;1926
623049315;20140701T000000;330000;3;2.5;1;1959
6632900340;20141124T000000;360000;4;2;1;1969
6798100070;20150511T000000;467000;3;1;1.5;1965
8644400060;20141029T000000;568000;3;2.5;1;1979
4388600030;20141103T000000;605000;5;2.25;2;1972
629420260;20141002T000000;750000;4;2.75;2;2005
1117200550;20141014T000000;760000;3;2.75;2;1994
7461420060;20140804T000000;265000;3;1.75;1;1979
5566100060;20140718T000000;490000;3;1.75;1;1956
7714000340;20140619T000000;360000;4;2.5;2;2004
5149300400;20150206T000000;311750;4;2.25;1;1976
3815500045;20141003T000000;399000;3;2.25;1;1958
1843100520;20140725T000000;347000;4;2.5;2;1989
1329000030;20140904T000000;1.68e+006;4;3.75;2;1998
7853240560;20140903T000000;585000;4;2.5;2;2005
8078100260;20140912T000000;340000;4;2.5;2;1992
3905120830;20150415T000000;612000;3;2.5;2;1994
1442800400;20140628T000000;230000;2;1.75;2;1980
3905000200;20140509T000000;604000;4;2.5;2;1989
4399200075;20140703T000000;250000;3;1.75;1;1959
1545802830;20150309T000000;258500;3;2;1;1989
1370804100;20150324T000000;783000;4;2.75;1;1940
269000240;20141030T000000;1.05e+006;5;2.25;1;1958
2619920030;20150318T000000;760000;4;2.5;2;2002
3438500339;20140526T000000;276000;3;1;1;1960
8563001070;20150323T000000;550000;4;2;1;1966
4427100105;20150428T000000;398000;4;1;1.5;1953
2767800140;20150313T000000;775000;3;3;1.5;1914
2600140070;20150409T000000;1,03E+10;4;3;2;1988
7231501610;20141023T000000;327000;4;1;1.5;1905
2787250240;20150421T000000;564500;4;2.75;2;1995
5309100295;20141017T000000;782000;4;1.75;1.5;1905
2781260370;20150128T000000;398000;4;2.5;2;2005
1926059155;20150130T000000;257000;3;1.75;1.5;1915
7137900960;20140625T000000;235000;4;2;2;1984
2817100570;20140627T000000;453000;4;2.75;1;1979
3886902445;20150316T000000;535000;2;1;1;1954
2215902010;20140507T000000;275000;3;2.5;2;1993
1778350270;20140915T000000;665000;3;2.5;2;1996
1449000270;20140806T000000;670000;4;2.75;1;1977
3755100520;20150427T000000;465000;3;1.75;1;1966
8651441620;20141023T000000;210000;3;1.5;1;1970
1321970240;20141204T000000;265000;4;2.5;2;2001
6816300060;20150413T000000;426000;2;2.5;2;1987
8563000520;20141029T000000;529219;4;2.25;1;1966
3663000070;20140708T000000;600000;3;2.25;1.5;1969
255400070;20140701T000000;875000;5;3.5;2;2001
269000070;20150106T000000;608000;4;3;1;1956
1163400070;20141112T000000;220000;3;1;1;1973
4139420370;20140811T000000;1.76e+006;4;5;1;1996
2599200160;20140818T000000;295450;3;2;1;1966
1704900135;20141111T000000;315000;2;1;1;1925
6648701420;20150213T000000;205000;4;2;1;1967
6123000070;20140709T000000;310000;3;1.5;1;1952
7015200136;20150503T000000;1,00E+06;5;1;1.5;1927
5104531820;20140602T000000;525000;4;2.5;2;2006
6620400631;20140709T000000;284000;4;1.75;1;1960
3582500240;20140514T000000;510000;3;1.75;1;1986
1529300160;20140619T000000;405000;2;1;1;1947
4027700844;20140916T000000;509950;3;2.5;2;2007
425069139;20141027T000000;600000;4;2.25;2;1987
3047700105;20150423T000000;990000;4;3.75;2;2006
2976800550;20150414T000000;280005;3;1.5;1;1954
6151800070;20140903T000000;700000;3;1.75;1;1968
4364700105;20140804T000000;330000;3;1;1;1953
7893804845;20150223T000000;340000;2;1;1;1956
7694800070;20140818T000000;468000;2;2.5;2;2007
1922000070;20140609T000000;1,34E+09;4;2.5;2;1972
4035900060;20140919T000000;515000;3;1.75;1;1955
8880600070;20141112T000000;245000;4;2;1;1977
739800070;20140527T000000;265000;3;2.5;1;1983
1561910270;20150317T000000;372400;3;2.5;2;1990
7305300370;20150504T000000;390000;3;1.5;1;1948
7345000340;20150203T000000;208000;3;1;1;1967
3971701455;20141003T000000;273000;2;0.5;1;1945
8035350260;20141009T000000;455000;5;3.5;2;2003
104550520;20150330T000000;270000;4;2.5;2;1988
4037400295;20140730T000000;618000;4;2.25;1;1958
5413200140;20141021T000000;213550;3;2.5;2;1990
522049104;20140729T000000;210000;5;1.75;2;1957
3859900060;20150112T000000;2.75e+006;5;4;2;2004
6145601715;20141215T000000;403500;4;2.75;1;1974
1645000310;20150225T000000;235000;3;1.5;1;1963
7471900045;20150421T000000;287500;3;2;1;1936
7697100030;20140929T000000;546800;4;1.5;1;1946
3313600340;20140616T000000;183000;3;1.75;1;1957
1921069082;20140512T000000;560000;3;2;1;1986
4263200030;20141205T000000;299500;3;1;1;1958
6918700370;20141027T000000;610000;4;2.25;1;1965
8125200483;20140609T000000;288350;3;1.5;1;1963
1930301555;20140701T000000;500000;2;1;1;1926
7974200776;20141205T000000;625000;4;2.75;1;1951
2719100013;20150429T000000;418000;2;1.5;2;2007
7234601544;20140825T000000;660000;3;3;2;2002
5652601455;20140623T000000;775000;4;2.5;2;1999
2558600060;20150123T000000;429500;3;2.75;1;1972
5017000575;20141124T000000;569000;3;2;1.5;1908
2796100160;20140520T000000;250000;4;2;1;1978
5470100270;20141209T000000;225000;3;1.5;1;1969
6112300140;20140514T000000;530000;4;2.75;1;1974
4024101715;20140905T000000;306000;3;1;1;1955
3205100060;20150413T000000;517100;3;1.75;1;1962
4450700030;20140822T000000;354950;3;1.75;1;1976
7920100083;20150414T000000;348000;3;1.5;1;1925
1774350160;20140718T000000;522250;4;2.5;1;1977
2115510340;20140604T000000;275000;3;2.5;1;1983
8901000445;20141218T000000;390000;3;1.5;1;1954
6121800060;20140910T000000;260000;3;1.5;1;1954
8712100320;20140728T000000;585000;5;2.75;1.5;1922
2979800520;20140603T000000;605000;5;2.75;1.5;1925
2331540070;20140703T000000;342000;4;2.5;2;2001
6345000160;20140827T000000;900000;5;3;2;1972
5126950340;20150330T000000;252000;3;1.75;1;1981
5152100160;20150219T000000;357000;3;1.75;1;1971
3298201290;20141224T000000;370000;3;1;1;1959
428000055;20150406T000000;322500;3;1;1;1959
8698600055;20140620T000000;210000;2;2;2;1910
3034200885;20141208T000000;290000;2;1;1;1949
2538400060;20140612T000000;860000;4;3.25;2;2005
3145600045;20150225T000000;302000;6;2;1.5;1911
7183000070;20140821T000000;369160;4;2.25;2;1965
6788200800;20150507T000000;1,19E+09;4;2.75;2.5;2003
824059083;20140902T000000;993000;4;2;2;1954
2724069117;20141114T000000;380000;6;2;1;1968
9157600060;20140910T000000;635000;4;2;1;1949
943100262;20141030T000000;260000;3;1;1;1947
3810000465;20140520T000000;243000;2;1;1.5;1943
2451000070;20150402T000000;1.4e+006;4;2.5;2;2001
7640400070;20140915T000000;665000;4;2.5;1;1952
7732410370;20140909T000000;898000;5;2.25;2;1987
3253500030;20140725T000000;583000;4;2.75;1;1955
2128000160;20141204T000000;429000;4;1.75;2;1977
3764650070;20141216T000000;471000;3;2.5;2;1998
1118000465;20150312T000000;1.81e+006;3;3.5;2;1951
2622059062;20141015T000000;739500;3;3.25;2;2005
2211700160;20140512T000000;450000;3;1.5;1;1959
9376301180;20150408T000000;552500;3;1;1;1949
2203500570;20150217T000000;437000;4;1.75;1;1954
3634100030;20150109T000000;270000;4;2;1.5;1951
2599200830;20140716T000000;226740;3;1.5;1;1965
4140090370;20150218T000000;446500;4;2.5;1;1974
2320069083;20141125T000000;283000;3;2;2;1920
6893300295;20140715T000000;445000;4;1.75;1.5;1909
7454000030;20140816T000000;250000;2;1;1;1942
7454001090;20150309T000000;307000;3;1;1;1942
2944500340;20140721T000000;315000;4;2.75;1;1991
2346800270;20150106T000000;555000;3;3;1.5;1908
2796100640;20150424T000000;264900;4;2.5;1;1979
993000046;20140922T000000;510000;3;2;1;1978
2333230270;20140814T000000;328000;4;2.5;2;2002
5104510340;20150504T000000;358000;4;2.5;2;2002
2517000700;20150421T000000;325000;3;2.5;2;2005
1724069062;20140714T000000;1,37E+09;2;3.25;3;1990
5556800260;20150305T000000;230000;4;2;1;1967
2771603610;20150423T000000;545000;3;2;1;1955
3629910240;20140505T000000;705380;3;2.5;2;2003
5634500036;20140820T000000;459000;5;2.5;1;1979
2887703066;20140528T000000;815000;4;2.25;2;2001
3185600055;20140611T000000;495000;6;5;2;2007
1421069159;20141110T000000;520000;3;2.5;2.5;1987
476000335;20141217T000000;430000;2;1.5;3;2001
251300260;20140515T000000;255000;4;2.5;2;1989
2887700140;20140707T000000;588000;3;2;2;1908
3298201170;20141110T000000;350000;3;1;1;1959
2024059084;20150313T000000;625000;4;2.75;1;1963
7229700105;20150424T000000;172500;2;2;1;1958
2313900560;20140825T000000;554000;3;2;1.5;1909
6192400400;20140728T000000;775000;4;2.5;2;2001
1425069116;20141107T000000;1,19E+10;4;3.5;2;2003
3582900200;20141028T000000;618000;3;2.75;2;1977
243000335;20140929T000000;305000;4;1;1.5;1954
7760400350;20141205T000000;232000;3;2;1;1994
128500260;20140508T000000;262000;4;2.5;2;2002
1697000370;20150325T000000;234000;3;1;1;1971
8902000267;20150402T000000;500000;4;2.75;1;2002
1218000030;20140827T000000;278000;3;1;1;1920
6099400140;20140904T000000;230000;5;1;1;1961
5710600030;20140922T000000;500000;4;1.75;1;1969
7304300570;20140519T000000;366500;4;2.75;1;1945
1702901180;20140611T000000;665000;6;3;2.5;1902
3508100135;20150316T000000;1,10E+09;3;1.5;2;1928
4443800030;20141201T000000;575000;2;1.75;1;1957
2553300140;20141103T000000;674750;4;2.5;2;1993
4154300465;20140916T000000;719000;5;2;1;1940
3623029045;20140925T000000;482000;3;1.75;1;1980
9371700125;20140528T000000;254000;2;1;1;1952
4443800810;20140819T000000;443725;3;1.75;1;1944
1330900570;20141106T000000;575000;4;2.5;2;1980
4017110200;20150127T000000;469000;3;2.25;1;1977
303000445;20140523T000000;175000;2;1;1;1958
7857003505;20140909T000000;437000;5;2;1;1961
4027701291;20140820T000000;550000;4;3;1;1974
3831200200;20150420T000000;172040;3;2.25;1;1979
4123830070;20141224T000000;363000;3;2;1;1993
8946750140;20150430T000000;282000;3;2.25;2;2012
7129300400;20140814T000000;400000;6;2;2;1905
2126059234;20140924T000000;650000;5;3.5;2;2003
621069074;20140603T000000;365000;3;2.5;2;1990
7879600070;20141024T000000;269950;4;2.5;2;2002
6151800486;20140718T000000;260000;2;1;1;1977
8581200160;20141024T000000;193000;3;1.5;1;1977
2395710070;20140725T000000;340000;4;2.25;2;2005
6669100070;20140512T000000;900000;4;3.25;2;1978
8856920070;20141021T000000;371000;3;2.5;2;1991
323089084;20140827T000000;592000;3;2.5;2;1985
798000342;20140815T000000;300000;3;2.5;2;1991
5104511840;20140827T000000;449950;4;3;2;2003
5205000400;20141022T000000;299500;3;2.5;2;1989
8565900160;20150326T000000;995000;4;2.25;1;1963
4302700445;20140923T000000;335000;4;1.75;1;1960
2413300240;20141110T000000;280000;4;2.25;1;1978
9477201620;20140516T000000;446000;4;2.25;1;1977
3395000070;20140927T000000;1,54E+10;4;2.75;1;1964
3336000791;20150407T000000;325000;3;1;1;1943
1087700030;20140619T000000;450000;3;1.75;1;1955
8856970570;20141027T000000;322500;4;2.5;2;2000
2206700295;20140915T000000;453000;3;1;1;1955
293910030;20141008T000000;655000;4;2.5;2;2001
9547205660;20150504T000000;603000;3;2.25;2;1926
8856004400;20140902T000000;235000;4;1;1.5;1947
3888100128;20140728T000000;968933;4;3.5;2;2006
8562900240;20141114T000000;1,02E+09;3;3.5;1;1980
1088000030;20141203T000000;435000;4;2.25;2;1973
1545800640;20140618T000000;242000;3;2;1;1986
3020079078;20141027T000000;487000;6;3.25;2;1947
11520640;20140801T000000;810000;4;2.75;2;1996
3407700046;20140624T000000;625000;3;2.5;1;1976
7696600240;20141023T000000;165000;3;1.5;1;1973
3904100106;20150427T000000;335000;3;1;1;1960
7849201600;20140724T000000;286700;3;1;1;1958
8924100111;20150424T000000;699000;2;1.5;1;1954
2221000070;20150327T000000;280000;3;1.75;1;1974
8078350030;20140602T000000;580000;4;2.5;2;1988
8682281710;20140620T000000;754800;2;2.5;2;2006
1383500070;20150210T000000;525000;4;2.5;2;1995
6744700181;20150217T000000;562000;3;1.75;1;1962
6728700075;20140520T000000;575000;4;1.75;1;1926
3630180240;20140711T000000;808900;5;2.5;2;2006
2162000160;20150303T000000;992000;3;2.25;1;1966
705700140;20140919T000000;335000;3;2.5;2;1997
9423400193;20141226T000000;473000;3;2.75;1;1985
5137200140;20150325T000000;350000;4;2.75;1;1977
5026900160;20150424T000000;1.6e+006;5;2.5;2.5;1906
4024101052;20141217T000000;305500;3;1;1;1950
1726069051;20140523T000000;306000;2;1;1;1946
6300000693;20141202T000000;233000;2;2.25;2;2001
6413100270;20150331T000000;490000;3;1.75;1;1971
7215420160;20140701T000000;445000;4;2.5;2;1994
7878400135;20141120T000000;355000;3;2.25;1;1959
2597710070;20150402T000000;360000;2;2;1;1987
9244900248;20140709T000000;737500;3;1.75;2;1935
824059277;20141215T000000;985000;3;3.5;2;1969
3278601940;20140806T000000;349950;2;3.25;2;2006
7853250160;20150220T000000;520000;4;2.5;2;2005
1163100070;20141217T000000;355950;4;2.5;1;1955
8106300510;20141229T000000;485000;5;2.5;2;2004
4239400960;20141212T000000;143000;3;1;1;1969
7524900003;20141210T000000;3,28E+09;2;1.75;2.5;2001
3893100327;20140723T000000;355000;3;1;1;1967
7856640560;20140604T000000;1,13E+09;5;3.5;2;1979
7206900075;20140818T000000;200000;5;1.75;1;1959
8691310070;20140618T000000;913000;4;2.5;2;1999
4389200796;20140522T000000;1.6e+006;3;2.5;1;1966
7436300160;20140625T000000;409900;2;2.5;2;1997
7896300070;20150501T000000;265000;4;1;1;1950
2425059074;20150410T000000;740000;5;3;1;1955
2111010340;20140612T000000;306000;4;2.5;2;2001
7852150140;20141007T000000;381000;3;2.5;2;2003
1370800830;20150505T000000;1.22e+006;3;3.25;2;1933
7632400400;20150320T000000;1.05e+006;3;3.5;1;1941
5220300140;20140903T000000;408000;2;1;1;1948
2568200140;20140625T000000;739900;5;2.5;2;2006
1137300340;20141121T000000;674250;4;2.5;1;1985
7640400106;20140911T000000;438400;2;1;1;1953
2175100055;20141230T000000;1.7e+006;5;5;2;2000
9274200990;20140619T000000;703000;3;2;1.5;1945
5028600550;20141229T000000;262000;3;1.75;1;1989
1471630160;20150423T000000;353000;3;2;1;1984
9430110030;20150114T000000;500000;4;2.5;2;1995
9275700016;20140706T000000;1.28e+006;4;2.5;1.5;1917
6654700240;20150408T000000;332000;4;2.5;2;2004
8563080270;20140821T000000;824000;4;2.5;1;1974
7548300326;20150220T000000;290000;4;2;1;1968
5457300696;20140627T000000;700000;3;2.5;2;2002
1175001125;20141006T000000;550000;2;1;1;1922
3034200197;20140903T000000;549000;2;1;1.5;1921
7787400105;20150306T000000;1,87E+09;4;2.5;1;1951
9346700270;20150302T000000;858000;4;2.25;2;1978
6414600260;20141030T000000;345000;2;1;1;1947
2620069195;20141104T000000;340000;4;1.75;2.5;1930
1300301840;20150425T000000;1,22E+09;4;2.25;2.5;1962
4358700186;20141211T000000;275000;3;2.25;3;2009
259600560;20140827T000000;405000;3;1;1;1963
2634500070;20150116T000000;432500;3;2;2;1949
7186800105;20150112T000000;236500;4;1;1.5;1925
4459800070;20140718T000000;679000;4;1.5;1.5;1928
3034200370;20141031T000000;543000;4;2.5;2;1995
7887200390;20140926T000000;294000;3;1;1;1953
2473390710;20150403T000000;340500;3;1.75;1;1969
2600140370;20140703T000000;1,01E+09;4;2.5;2;1989
7525100520;20140502T000000;335000;2;2;1;1976
6204200560;20140723T000000;425000;3;2;1;1988
5416100160;20150210T000000;353000;3;2.5;2;2001
3905040070;20150504T000000;540000;3;2.5;2;1991
8562900520;20140612T000000;640000;5;3.5;2;2006
4027701182;20140722T000000;339950;3;1;1;1959
9407110710;20141107T000000;195000;3;1.75;1;1979
9407110710;20150226T000000;322000;3;1.75;1;1979
5160300030;20150401T000000;660000;4;1.75;1;1978
1000102;20140916T000000;280000;6;3;2;1991
1000102;20150422T000000;300000;6;3;2;1991
8945300200;20140815T000000;207500;3;1;1;1966
7796600070;20140825T000000;195000;3;1.5;1;1956
4443800765;20140610T000000;700000;3;2;1;1954
3298720030;20150417T000000;560000;4;1.75;1;1982
1781500435;20140820T000000;260000;3;1.75;1;1911
1781500435;20150225T000000;575000;3;1.75;1;1911
6979970140;20150417T000000;475000;3;2.5;2;2006
1005000036;20140613T000000;285000;3;1.75;1;1905
3629921160;20140508T000000;753888;4;2.5;2;2003
3629910370;20150410T000000;650000;3;2.5;2;2003
5200100105;20140807T000000;620000;3;2.25;1.5;1929
1024069159;20150313T000000;526000;3;1.75;1;1977
418000310;20140514T000000;155000;2;1;1;1952
765000060;20140827T000000;342000;4;2;1;1959
2126079046;20150407T000000;390000;3;1.75;1;1981
2024079035;20140605T000000;685000;3;2.75;2;1990
7202270830;20140625T000000;608000;4;2.5;2;2001
133000070;20140916T000000;179900;2;1;1;1943
2818600060;20140904T000000;1,25E+09;6;3.25;2;1936
6082400083;20150430T000000;166000;3;1;1;1957
9412900045;20140519T000000;462000;3;1.5;1.5;1928
3905030140;20140622T000000;545000;4;2.5;2;1990
7228501580;20150116T000000;415000;3;1;1.5;1903
6679000390;20140610T000000;269000;3;2.5;2;2003
1822500160;20141212T000000;356500;4;2.5;2;2008
6889000060;20141223T000000;225000;3;1;1;1961
835000055;20140620T000000;175000;2;1;1;1948
7811210320;20140801T000000;549000;5;2.5;2;1974
3123049320;20150415T000000;535000;3;2.75;2;1989
4123400320;20140505T000000;627000;4;2.25;1;1973
4477000270;20140822T000000;565000;3;2;2.5;1976
3126049094;20141112T000000;392450;4;2;1;1912
8682282180;20140923T000000;509000;2;2;1;2006
1232000810;20140912T000000;340000;3;2.5;1;1921
1232000810;20150326T000000;537000;3;2.5;1;1921
8691330310;20140505T000000;865000;4;3;2;1998
3996900295;20141214T000000;358000;2;1;1;1948
117000003;20140919T000000;595000;4;2.25;1.5;1923
1471590060;20140619T000000;661000;4;2.5;2;1998
2558650200;20140916T000000;419950;3;2.25;1;1977
5104531580;20150416T000000;490000;4;3.5;2;2006
6021503570;20140918T000000;525000;2;1;1;1940
1862400517;20140813T000000;350000;3;2;3;1995
2738650030;20150511T000000;552500;3;2.5;2;2008
5560000710;20150327T000000;210000;3;1;1;1961
7215410320;20150311T000000;390000;3;2.5;2;1990
3971700510;20150129T000000;336800;5;1.75;1.5;1958
7202330270;20150303T000000;465000;3;2.5;2;2003
9542830160;20141218T000000;299900;4;2.5;2;2011
3630120960;20140718T000000;715000;3;3.25;2;2006
3622059155;20140523T000000;235000;4;2.5;1;1970
1687000240;20141210T000000;276000;3;2.5;2;2007
4322300340;20150112T000000;265000;4;1.5;1;1964
3797000830;20140530T000000;425000;3;1.75;1;1900
4137060270;20150105T000000;313000;4;2.5;2;1993
7277100640;20150409T000000;715000;3;2.5;1;1984
1312920060;20141212T000000;265000;3;2.25;2;1991
1472330030;20150324T000000;646000;3;2.75;2;2004
2973800030;20140721T000000;175000;3;1;1;1954
5152920070;20140731T000000;649000;3;2.5;1;1973
2021200058;20150423T000000;785000;3;2.75;1;1940
9828202255;20140922T000000;890000;4;2.75;1;1920
2126059276;20141126T000000;612000;3;3;1;1998
7796450340;20141205T000000;330000;4;2.5;2;2003
1449000260;20141112T000000;493000;3;2.25;1;1978
8722100570;20150403T000000;1.6e+006;4;2.25;1;1957
7856400240;20140627T000000;1.62e+006;4;3;1;1972
7856400240;20150211T000000;1.65e+006;4;3;1;1972
3037200060;20140926T000000;499000;3;2.5;2.5;1900
6071700160;20140623T000000;603500;6;2.75;1;1962
7645900055;20140624T000000;530000;2;1.5;1;1941
292000070;20150406T000000;895000;5;2.5;1;1962
9510900710;20140513T000000;267345;4;2.25;1;1972
1471620240;20140516T000000;275000;3;2.5;2;1987
1626079012;20150225T000000;439950;3;1.75;1;1950
3904901670;20140620T000000;455000;3;2.25;2;1985
8927600070;20150113T000000;630000;3;1.75;1;1944
3629970240;20141103T000000;690000;3;2.5;2;2004
1099610260;20140826T000000;212000;4;1.75;1;1971
5420300270;20140813T000000;231500;4;2.25;1;1985
2954400520;20150430T000000;1,24E+10;4;3.25;2;1991
1121059105;20140708T000000;378500;3;2.5;2;1990
2591720070;20140502T000000;482000;4;2.5;2;1989
9178600055;20150505T000000;695000;2;1;1;1924
9290850800;20141202T000000;965000;4;2.5;2;1989
5040800060;20150204T000000;675000;3;1.75;1;1941
1437900350;20141027T000000;387000;3;1.5;1;1972
1328300810;20150330T000000;347500;4;2.75;2;1977
3990200125;20140711T000000;385000;3;2;1;1922
7452500340;20141204T000000;265000;3;1;1;1950
9215400075;20150422T000000;406000;3;1;1;1953
5061300030;20140508T000000;134000;2;1.5;2;1922
3362900696;20141020T000000;415000;3;1;2;1926
2558640340;20140527T000000;375000;3;1.75;1;1973
8078460810;20141210T000000;620000;4;2.5;2;1993
538000390;20141028T000000;337500;5;2.5;2;1999
3584900160;20140922T000000;565000;3;2.5;1;1967
8572900135;20140523T000000;399500;3;1.75;2;1911
8056000075;20140521T000000;1,07E+09;2;1.75;2;1987
2972300140;20140821T000000;352500;3;2;1;1992
7697870350;20140617T000000;259000;3;2;1;1986
7972601710;20150415T000000;320000;2;1;1;1971
6421100342;20140811T000000;733000;3;2.5;2;1989
2464400340;20140625T000000;381500;2;1;1;1924
8113101232;20141202T000000;343000;2;1;1;1957
5706500140;20140818T000000;205500;2;1;1;1938
1024069037;20140915T000000;525000;3;2;1;1967
